token_id,count,probability
0,126,0.0004247043080521914
2,22,7.415472045355724e-05
3,22,7.415472045355724e-05
4,1,3.370669111525329e-06
5,52,0.0001752747937993171
6,33,0.00011123208068033585
8,48,0.00016179211735321578
9,12,4.0448029338303945e-05
11,20,6.741338223050658e-05
12,15,5.056003667287993e-05
13,1,3.370669111525329e-06
14,55,0.0001853868011338931
15,10,3.370669111525329e-05
17,26,8.763739689965855e-05
18,9,3.033602200372796e-05
19,1,3.370669111525329e-06
20,27,9.100806601118388e-05
21,6,2.0224014669151973e-05
23,20,6.741338223050658e-05
24,6,2.0224014669151973e-05
26,16,5.3930705784405265e-05
29,3,1.0112007334575986e-05
32,4,1.3482676446101316e-05
35,8,2.6965352892202632e-05
36,19,6.404271311898125e-05
38,1,3.370669111525329e-06
39,27,9.100806601118388e-05
41,20,6.741338223050658e-05
42,19,6.404271311898125e-05
43,2,6.741338223050658e-06
44,42,0.00014156810268406382
45,3,1.0112007334575986e-05
47,7,2.35946837806773e-05
48,12,4.0448029338303945e-05
49,1,3.370669111525329e-06
50,14,4.71893675613546e-05
51,6,2.0224014669151973e-05
53,14,4.71893675613546e-05
54,7,2.35946837806773e-05
56,7,2.35946837806773e-05
57,3,1.0112007334575986e-05
59,7,2.35946837806773e-05
60,1,3.370669111525329e-06
62,4,1.3482676446101316e-05
63,1,3.370669111525329e-06
65,3,1.0112007334575986e-05
68,4,1.3482676446101316e-05
71,12,4.0448029338303945e-05
72,14,4.71893675613546e-05
74,2,6.741338223050658e-06
75,14,4.71893675613546e-05
76,1,3.370669111525329e-06
77,17,5.730137489593059e-05
78,13,4.381869844982928e-05
80,25,8.426672778813322e-05
81,4,1.3482676446101316e-05
83,10,3.370669111525329e-05
84,9,3.033602200372796e-05
86,20,6.741338223050658e-05
87,5,1.6853345557626644e-05
88,1,3.370669111525329e-06
89,11,3.707736022677862e-05
90,3,1.0112007334575986e-05
92,5,1.6853345557626644e-05
93,5,1.6853345557626644e-05
94,1,3.370669111525329e-06
95,8,2.6965352892202632e-05
96,1,3.370669111525329e-06
98,2,6.741338223050658e-06
99,1,3.370669111525329e-06
101,1,3.370669111525329e-06
102,2,6.741338223050658e-06
104,3,1.0112007334575986e-05
106,1,3.370669111525329e-06
107,3,1.0112007334575986e-05
108,4,1.3482676446101316e-05
110,2,6.741338223050658e-06
111,9,3.033602200372796e-05
113,8,2.6965352892202632e-05
114,9,3.033602200372796e-05
116,11,3.707736022677862e-05
117,1,3.370669111525329e-06
119,9,3.033602200372796e-05
120,7,2.35946837806773e-05
122,6,2.0224014669151973e-05
123,4,1.3482676446101316e-05
125,3,1.0112007334575986e-05
126,3,1.0112007334575986e-05
128,3,1.0112007334575986e-05
129,1,3.370669111525329e-06
131,2,6.741338223050658e-06
132,1,3.370669111525329e-06
134,3,1.0112007334575986e-05
137,1,3.370669111525329e-06
140,1,3.370669111525329e-06
143,5,1.6853345557626644e-05
144,21,7.078405134203191e-05
146,2,6.741338223050658e-06
147,13,4.381869844982928e-05
149,30,0.00010112007334575987
150,21,7.078405134203191e-05
151,1,3.370669111525329e-06
152,45,0.0001516801100186398
153,4,1.3482676446101316e-05
155,11,3.707736022677862e-05
156,18,6.067204400745592e-05
158,27,9.100806601118388e-05
159,4,1.3482676446101316e-05
161,17,5.730137489593059e-05
162,6,2.0224014669151973e-05
163,1,3.370669111525329e-06
164,15,5.056003667287993e-05
165,9,3.033602200372796e-05
167,6,2.0224014669151973e-05
168,2,6.741338223050658e-06
170,4,1.3482676446101316e-05
171,1,3.370669111525329e-06
173,4,1.3482676446101316e-05
174,1,3.370669111525329e-06
176,1,3.370669111525329e-06
179,11,3.707736022677862e-05
180,3,1.0112007334575986e-05
182,2,6.741338223050658e-06
183,9,3.033602200372796e-05
185,9,3.033602200372796e-05
186,7,2.35946837806773e-05
187,1,3.370669111525329e-06
188,15,5.056003667287993e-05
189,3,1.0112007334575986e-05
190,1,3.370669111525329e-06
191,1,3.370669111525329e-06
192,4,1.3482676446101316e-05
193,2,6.741338223050658e-06
194,8,2.6965352892202632e-05
195,1,3.370669111525329e-06
198,1,3.370669111525329e-06
200,2,6.741338223050658e-06
203,3,1.0112007334575986e-05
204,1,3.370669111525329e-06
206,3,1.0112007334575986e-05
209,4,1.3482676446101316e-05
212,1,3.370669111525329e-06
215,1,3.370669111525329e-06
216,7,2.35946837806773e-05
218,1,3.370669111525329e-06
219,9,3.033602200372796e-05
221,11,3.707736022677862e-05
222,3,1.0112007334575986e-05
223,1,3.370669111525329e-06
224,9,3.033602200372796e-05
225,2,6.741338223050658e-06
227,2,6.741338223050658e-06
228,1,3.370669111525329e-06
230,5,1.6853345557626644e-05
