token_id,count,probability
54,1,2.096304215667778e-05
60,1,2.096304215667778e-05
61,1,2.096304215667778e-05
64,1,2.096304215667778e-05
68,1,2.096304215667778e-05
85,1,2.096304215667778e-05
91,1,2.096304215667778e-05
104,1,2.096304215667778e-05
109,1,2.096304215667778e-05
130,1,2.096304215667778e-05
223,2,4.192608431335556e-05
337,1,2.096304215667778e-05
348,1,2.096304215667778e-05
386,1,2.096304215667778e-05
423,1,2.096304215667778e-05
451,1,2.096304215667778e-05
457,1,2.096304215667778e-05
482,1,2.096304215667778e-05
522,1,2.096304215667778e-05
707,1,2.096304215667778e-05
817,1,2.096304215667778e-05
839,1,2.096304215667778e-05
854,1,2.096304215667778e-05
878,1,2.096304215667778e-05
934,1,2.096304215667778e-05
936,1,2.096304215667778e-05
939,3,6.288912647003333e-05
941,1,2.096304215667778e-05
942,2,4.192608431335556e-05
944,3,6.288912647003333e-05
959,1,2.096304215667778e-05
977,1,2.096304215667778e-05
980,1,2.096304215667778e-05
1011,1,2.096304215667778e-05
1014,1,2.096304215667778e-05
1017,1,2.096304215667778e-05
1044,2,4.192608431335556e-05
1049,1,2.096304215667778e-05
1064,1,2.096304215667778e-05
1067,1,2.096304215667778e-05
1071,1,2.096304215667778e-05
1079,1,2.096304215667778e-05
1086,2,4.192608431335556e-05
1088,1,2.096304215667778e-05
1094,1,2.096304215667778e-05
1108,1,2.096304215667778e-05
1121,1,2.096304215667778e-05
1123,1,2.096304215667778e-05
1135,1,2.096304215667778e-05
1154,1,2.096304215667778e-05
1197,1,2.096304215667778e-05
1224,1,2.096304215667778e-05
1260,1,2.096304215667778e-05
1263,1,2.096304215667778e-05
1265,2,4.192608431335556e-05
1284,1,2.096304215667778e-05
1296,2,4.192608431335556e-05
1300,1,2.096304215667778e-05
1301,1,2.096304215667778e-05
1304,4,8.385216862671111e-05
1311,1,2.096304215667778e-05
1316,1,2.096304215667778e-05
1368,1,2.096304215667778e-05
1373,1,2.096304215667778e-05
1433,1,2.096304215667778e-05
1440,1,2.096304215667778e-05
1442,1,2.096304215667778e-05
1446,1,2.096304215667778e-05
1469,1,2.096304215667778e-05
1476,3,6.288912647003333e-05
1481,1,2.096304215667778e-05
1484,1,2.096304215667778e-05
1538,1,2.096304215667778e-05
1551,1,2.096304215667778e-05
1584,3,6.288912647003333e-05
1598,1,2.096304215667778e-05
1659,1,2.096304215667778e-05
1671,1,2.096304215667778e-05
1688,1,2.096304215667778e-05
